ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,8,"39,237",10,"98,198",10,0,0,0,0,43,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,"520,491",120,"1,350,691",120,0,0,0,0,722,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,9,"39,266",10,"101,710",10,0,0,0,0,55,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,"520,491",120,"1,350,691",120,0,0,0,0,722,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,10,"54,419",10,"141,166",10,0,0,0,0,58,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,"520,491",120,"1,350,691",120,0,0,0,0,722,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,11,"32,053",10,"82,062",10,0,0,0,0,41,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,"520,491",120,"1,350,691",120,0,0,0,0,722,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,12,"30,874",10,"81,610",10,0,0,0,0,19,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2023,"520,491",120,"1,350,691",120,0,0,0,0,722,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,1,"21,564",10,"55,494",10,0,0,0,0,19,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,2,"23,096",10,"60,142",10,0,0,0,0,0,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,3,"57,474",10,"153,401",10,0,0,0,0,91,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,4,"51,745",10,"141,606",10,0,0,0,0,174,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,5,"59,694",10,"156,438",10,0,0,0,0,137,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,6,"76,109",10,"189,492",10,0,0,0,0,43,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,7,"49,151",10,"125,213",10,0,0,0,0,33,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,8,"43,397",10,"104,039",10,0,0,0,0,16,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,9,"54,584",10,"134,647",10,0,0,0,0,55,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,10,"58,499",10,"153,942",10,0,0,0,0,49,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,11,"33,302",10,"87,275",10,0,0,0,0,53,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,12,"30,639",10,"81,759",10,0,0,0,0,39,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2024,"559,254",120,"1,443,448",120,0,0,0,0,709,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,1,"21,962",10,"58,186",10,0,0,0,0,47,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,2,"11,158",10,"34,011",10,0,0,0,0,13,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,3,"21,375",10,"75,407",10,0,0,0,0,148,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,4,"28,333",10,"81,969",10,0,0,0,0,161,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,5,"40,286",10,"106,195",10,0,0,0,0,139,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,6,"43,435",10,"108,998",10,0,0,0,0,88,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,7,"38,883",10,"95,917",10,0,0,0,0,60,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,8,"32,454",10,"82,820",10,0,0,0,0,74,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,9,"28,771",10,"74,886",10,0,0,0,0,31,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,10,0,10,0,10,0,0,0,0,0,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,11,"18,187",10,"42,985",10,0,0,0,0,50,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,12,"31,107",10,"76,024",10,0,0,0,0,5,0,0,Petrified Forest NP,PEFO,National Park,Intermountain ,AZ,2025,"315,951",120,"837,398",120,0,0,0,0,816,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,1,"18,108",0,"65,016",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,2,"17,557",0,"63,437",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,3,"24,192",0,"86,141",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,4,"26,243",0,"93,751",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,5,"22,618",0,"80,872",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,6,"16,380",0,"58,464",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,7,"18,472",0,"65,872",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,8,"13,230",0,"47,369",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,9,"10,757",0,"38,476",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,10,"12,442",0,"44,523",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,11,"12,918",0,"46,393",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,12,"13,616",0,"48,703",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2015,"206,533",0,"739,017",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,1,"13,054",0,"46,973",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,2,"20,009",0,"71,809",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,3,"24,605",0,"88,000",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,4,"27,035",0,"96,455",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,5,"23,360",0,"83,425",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,6,"17,569",0,"62,686",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,7,"18,818",0,"67,281",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,8,"16,784",0,"59,798",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,9,"13,419",0,"48,133",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,10,"10,663",0,"38,249",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,11,"13,980",0,"50,355",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,12,"16,259",0,"58,229",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2016,"215,555",0,"771,393",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,1,"12,696",0,"45,802",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,2,"13,476",0,"48,255",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,3,"28,618",0,"102,523",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,4,"34,773",0,"124,748",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,5,"24,776",0,"88,862",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,6,"20,556",0,"73,436",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,7,"20,705",0,"74,173",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,8,"15,826",0,"56,716",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,9,"12,781",0,"45,813",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,10,"15,829",0,"56,657",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,11,"15,473",0,"55,641",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,12,"17,825",0,"63,627",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2017,"233,334",0,"836,253",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,1,"15,909",0,"56,963",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,2,"18,793",0,"67,396",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,3,"22,351",0,"79,945",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,4,"25,902",0,"92,914",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,5,"24,843",0,"88,575",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,6,"27,164",0,"96,287",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,7,"12,797",0,"46,341",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,8,"15,122",0,"53,853",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,9,"13,192",0,"47,306",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,10,"13,799",0,"49,460",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,11,"15,851",0,"56,757",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,12,"16,429",0,"59,293",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2018,"222,152",0,"795,090",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,1,"1,154",0,"4,010",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,2,"11,735",0,"42,095",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,3,"24,681",0,"87,993",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,4,"16,234",0,"58,353",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,5,"19,398",0,"69,785",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,6,"19,061",0,"68,166",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,7,"13,016",0,"46,823",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,8,"16,795",0,"59,704",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,9,"14,165",0,"50,662",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,10,"14,084",0,"50,339",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,11,"14,786",0,"53,012",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,12,"12,115",0,"43,594",0,0,0,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2019,"177,224",0,"634,536",0,0,0,0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,1,"23,959",0,"116,524",0,0,"1,364",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,2,"22,021",0,"118,284",0,0,"1,754",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,3,"18,537",0,"106,730",0,0,"1,858",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,4,"1,635",0,"51,175",0,0,"2,114",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,5,"4,640",0,"87,822",0,0,"3,309",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,6,"10,364",0,"109,883",0,0,"3,246",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,7,"10,508",0,"97,830",0,0,"2,659",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,8,"8,526",0,"78,938",0,0,"2,126",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,9,"5,850",0,"61,300",0,0,"1,787",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,10,"15,722",0,"108,589",0,0,"2,371",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,11,"23,139",0,"144,746",0,0,"2,779",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,12,"20,839",0,"92,889",0,0,751,0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2020,"165,740",0,"1,174,710",0,0,"26,118",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,1,"26,793",0,"123,873",0,0,"1,268",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,2,"31,316",0,"164,763",0,0,"2,365",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,3,"38,402",0,"213,979",0,0,"3,436",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,4,"39,597",0,"224,404",0,0,"3,780",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,5,"40,064",0,"224,239",0,0,"3,709",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,6,"37,029",0,"202,960",0,0,"3,284",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,7,"29,502",0,"165,856",0,0,"2,742",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,8,"18,765",0,"118,332",0,0,"2,331",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,9,"21,721",0,"135,179",0,0,"2,585",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,10,"23,448",0,"150,184",0,0,"2,975",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,11,"23,187",0,"144,998",0,0,"2,846",0,0,0,0,0,Pinnacles NP,PINN,National Park,Pacific West ,CA,2021,"348,857",0,"1,980,639",0,0,"33,293",0,0,0,0,0
